"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Plasmablasts","emraCD8+T","LAMC1","CD44",0.0116906161466524,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Plasmablasts","gdT","LAMC1","CD44",0.0114558863409298,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Plasmablasts","hCD4+T","LAMC1","CD44",0.0316606260440453,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Plasmablasts","mB_cells","LAMC1","CD44",0.011068905602419,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Plasmablasts","nCD8+T","LAMC1","CD44",0.0133275041098204,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Plasmablasts","pDC","LAMC1","CD44",0.0106948071521187,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CD16+Mono","CD16+Mono","ADGRE5","CD55",0.0517313209026613,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","CD16+Mono","ADGRE5","CD55",0.0148984929262877,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","CD16+Mono","ADGRE5","CD55",0.00569186249281944,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","CD16+Mono","ADGRE5","CD55",0.0198633648889608,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","CD16+Mono","ADGRE5","CD55",0.0131230305668667,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasmablasts","CD16+Mono","ADGRE5","CD55",0.00906840972564874,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","CD16+Mono","ADGRE5","CD55",0.0172616240850819,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","CD16+Mono","ADGRE5","CD55",0.0185279308773343,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","CD16+Mono","ADGRE5","CD55",0.0260511109143309,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","CD16+Mono","ADGRE5","CD55",0.0229180962899324,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","CD16+Mono","ADGRE5","CD55",0.00356624667908267,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"CD16+Mono","Cycling","ADGRE5","CD55",0.0390986143874942,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","Cycling","ADGRE5","CD55",0.0111545019010936,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","Cycling","ADGRE5","CD55",0.00425151236888942,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","Cycling","ADGRE5","CD55",0.0148905611401181,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","Cycling","ADGRE5","CD55",0.00982076516735553,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasmablasts","Cycling","ADGRE5","CD55",0.00677943574396778,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","Cycling","ADGRE5","CD55",0.0129315738593657,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","Cycling","ADGRE5","CD55",0.0138847176236352,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","Cycling","ADGRE5","CD55",0.0195601164781025,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","Cycling","ADGRE5","CD55",0.0171939545612539,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","Cycling","ADGRE5","CD55",0.00266235245215188,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"CD16+Mono","Plasma_B","ADGRE5","CD55",0.0409037968342016,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","Plasma_B","ADGRE5","CD55",0.0116851945191291,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","Plasma_B","ADGRE5","CD55",0.0044552643267105,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","Plasma_B","ADGRE5","CD55",0.0155961990573766,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","Plasma_B","ADGRE5","CD55",0.0102886634322043,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasmablasts","Plasma_B","ADGRE5","CD55",0.00710347311779234,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","Plasma_B","ADGRE5","CD55",0.0135456552520574,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","Plasma_B","ADGRE5","CD55",0.0145433940496448,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","Plasma_B","ADGRE5","CD55",0.0204824356325742,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","Plasma_B","ADGRE5","CD55",0.0180067510899498,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","Plasma_B","ADGRE5","CD55",0.00279015798872832,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"CD16+Mono","Plasmablasts","ADGRE5","CD55",0.0902331920702615,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","Plasmablasts","ADGRE5","CD55",0.0267605558069223,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","Plasmablasts","ADGRE5","CD55",0.0103003244661372,0.01,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","Plasmablasts","ADGRE5","CD55",0.035535822466963,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","Plasmablasts","ADGRE5","CD55",0.0236053576949969,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","Plasmablasts","ADGRE5","CD55",0.0309460875554736,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","Plasmablasts","ADGRE5","CD55",0.0331823853793013,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","Plasmablasts","ADGRE5","CD55",0.0463747819140362,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","Plasmablasts","ADGRE5","CD55",0.0409002009299803,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","Plasmablasts","ADGRE5","CD55",0.00646487669993921,0.01,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"CD16+Mono","cDC2","ADGRE5","CD55",0.0455228448463921,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","cDC2","ADGRE5","CD55",0.0130496349314288,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","cDC2","ADGRE5","CD55",0.00497974406228858,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","cDC2","ADGRE5","CD55",0.0174092697917774,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","cDC2","ADGRE5","CD55",0.0114919317853621,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasmablasts","cDC2","ADGRE5","CD55",0.0079372180629625,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","cDC2","ADGRE5","CD55",0.0151240109538655,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","cDC2","ADGRE5","CD55",0.0162360939607029,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","cDC2","ADGRE5","CD55",0.0228503500136482,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","cDC2","ADGRE5","CD55",0.0200943302245391,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","cDC2","ADGRE5","CD55",0.00311923332055984,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"CD16+Mono","mB_cells","ADGRE5","CD55",0.0488422368188149,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Cycling","mB_cells","ADGRE5","CD55",0.0140359961989243,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","mB_cells","ADGRE5","CD55",0.00535945208240382,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"MAIT","mB_cells","ADGRE5","CD55",0.0187189057030065,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasma_B","mB_cells","ADGRE5","CD55",0.0123620282545643,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Plasmablasts","mB_cells","ADGRE5","CD55",0.0085404993839982,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cDC2","mB_cells","ADGRE5","CD55",0.0162645807839154,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"cmCD8+T","mB_cells","ADGRE5","CD55",0.0174590442561879,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"ctlCD4+T","mB_cells","ADGRE5","CD55",0.0245590681163812,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"emraCD8+T","mB_cells","ADGRE5","CD55",0.0216015129073251,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"pDC","mB_cells","ADGRE5","CD55",0.00335755515238098,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"HPC","Cycling","ALCAM","CD6",0.00839612280172544,0,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"pDC","CD14+Mono","APP","CD74",0.280277474963332,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","CD16+Mono","APP","CD74",0.260887002293072,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","Cycling","APP","CD74",0.217562451100654,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","HPC","APP","CD74",0.245660017347788,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","MAIT","APP","CD74",0.213318921678253,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","NK","APP","CD74",0.211929315410892,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","Plasma_B","APP","CD74",0.230174791755656,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","Plasmablasts","APP","CD74",0.164441579277073,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","Treg","APP","CD74",0.196421651707443,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","cDC2","APP","CD74",0.254823492456948,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","cmCD8+T","APP","CD74",0.229811452357551,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","ctlCD4+T","APP","CD74",0.225777465095954,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","ctlCD8+T","APP","CD74",0.220134790434361,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","emCD8+T","APP","CD74",0.246148569814702,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","emraCD8+T","APP","CD74",0.209940091736557,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","gdT","APP","CD74",0.221256097609355,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","hCD4+T","APP","CD74",0.191147506358127,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","mB_cells","APP","CD74",0.260585837073973,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","nB_cells","APP","CD74",0.311934738221505,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","nCD4+T","APP","CD74",0.0900840729458309,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","nCD8+T","APP","CD74",0.184388030667523,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"pDC","pDC","APP","CD74",0.273976226819954,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Plasmablasts","Plasmablasts","CADM1","CADM1",0.00522151416257671,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"mB_cells","CD14+Mono","CD22","PTPRC",0.0198518622257424,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","CD14+Mono","CD22","PTPRC",0.0292861937934286,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","CD16+Mono","CD22","PTPRC",0.0664698232672376,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","CD16+Mono","CD22","PTPRC",0.0958912594259569,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","Cycling","CD22","PTPRC",0.0594407900767359,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","Cycling","CD22","PTPRC",0.0860377207795985,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","HPC","CD22","PTPRC",0.0393599405092315,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","HPC","CD22","PTPRC",0.0575211481416648,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","MAIT","CD22","PTPRC",0.0612799159698554,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","MAIT","CD22","PTPRC",0.0886222301074887,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","NK","CD22","PTPRC",0.0251487000189995,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","NK","CD22","PTPRC",0.0370052446050219,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","Plasma_B","CD22","PTPRC",0.0343744689780996,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","Plasma_B","CD22","PTPRC",0.050355895799438,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","Plasmablasts","CD22","PTPRC",0.039749000127834,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","Plasmablasts","CD22","PTPRC",0.0580788717649344,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","Treg","CD22","PTPRC",0.0619261166632642,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","Treg","CD22","PTPRC",0.0895292585004412,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cDC2","CD22","PTPRC",0.0617762736159065,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cDC2","CD22","PTPRC",0.0893189835158346,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cmCD8+T","CD22","PTPRC",0.0714158090427558,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cmCD8+T","CD22","PTPRC",0.102785435815205,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","ctlCD4+T","CD22","PTPRC",0.0671571747433926,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","ctlCD4+T","CD22","PTPRC",0.0968512880002712,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","ctlCD8+T","CD22","PTPRC",0.0681331346848619,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","ctlCD8+T","CD22","PTPRC",0.0982133438339829,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","emCD8+T","CD22","PTPRC",0.0315967920559689,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","emCD8+T","CD22","PTPRC",0.0463488030237115,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","emraCD8+T","CD22","PTPRC",0.0617149245449954,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","emraCD8+T","CD22","PTPRC",0.0892328836276171,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","gdT","CD22","PTPRC",0.0631151392547021,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","gdT","CD22","PTPRC",0.0911967548630415,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","hCD4+T","CD22","PTPRC",0.0594628475220701,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","hCD4+T","CD22","PTPRC",0.0860687447308746,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","mB_cells","CD22","PTPRC",0.0698400851105837,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","mB_cells","CD22","PTPRC",0.100592549013656,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","nB_cells","CD22","PTPRC",0.0231800928868073,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","nB_cells","CD22","PTPRC",0.0341410269985758,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","nCD4+T","CD22","PTPRC",0.0249583904483151,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","nCD4+T","CD22","PTPRC",0.0367285925578671,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","nCD8+T","CD22","PTPRC",0.0556179670476855,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","nCD8+T","CD22","PTPRC",0.0806510406135214,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","pDC","CD22","PTPRC",0.0173553454311155,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","pDC","CD22","PTPRC",0.0256342702548496,0,"CD22_PTPRC","CD22 - PTPRC","CD22","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","CD16+Mono","FCER2","ITGAX_ITGB2",0.0428914267414317,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"nB_cells","CD16+Mono","FCER2","ITGAX_ITGB2",0.0504511925788386,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"mB_cells","Plasmablasts","FCER2","ITGAX_ITGB2",0.0205531878429812,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"nB_cells","Plasmablasts","FCER2","ITGAX_ITGB2",0.0242756209800375,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"mB_cells","cDC2","FCER2","ITGAX_ITGB2",0.0438598179500474,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"nB_cells","cDC2","FCER2","ITGAX_ITGB2",0.0515810676500727,0,"FCER2A_ITGAX_ITGB2","FCER2A - (ITGAX+ITGB2)","CD23","Cell-Cell Contact","PMID: 7621072"
"CD14+Mono","mB_cells","PTPRC","CD22",0.0198518622257424,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"CD16+Mono","mB_cells","PTPRC","CD22",0.0664698232672376,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"Cycling","mB_cells","PTPRC","CD22",0.0594407900767359,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"HPC","mB_cells","PTPRC","CD22",0.0393599405092315,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"MAIT","mB_cells","PTPRC","CD22",0.0612799159698554,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"NK","mB_cells","PTPRC","CD22",0.0251487000189995,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"Plasma_B","mB_cells","PTPRC","CD22",0.0343744689780996,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"Plasmablasts","mB_cells","PTPRC","CD22",0.039749000127834,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"Treg","mB_cells","PTPRC","CD22",0.0619261166632642,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"cDC2","mB_cells","PTPRC","CD22",0.0617762736159065,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"cmCD8+T","mB_cells","PTPRC","CD22",0.0714158090427558,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"ctlCD4+T","mB_cells","PTPRC","CD22",0.0671571747433926,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"ctlCD8+T","mB_cells","PTPRC","CD22",0.0681331346848619,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"emCD8+T","mB_cells","PTPRC","CD22",0.0315967920559689,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"emraCD8+T","mB_cells","PTPRC","CD22",0.0617149245449954,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"gdT","mB_cells","PTPRC","CD22",0.0631151392547021,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"hCD4+T","mB_cells","PTPRC","CD22",0.0594628475220701,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"mB_cells","mB_cells","PTPRC","CD22",0.0698400851105837,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"nB_cells","mB_cells","PTPRC","CD22",0.0231800928868073,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"nCD4+T","mB_cells","PTPRC","CD22",0.0249583904483151,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"nCD8+T","mB_cells","PTPRC","CD22",0.0556179670476855,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
"pDC","mB_cells","PTPRC","CD22",0.0173553454311155,0,"PTPRC_CD22","PTPRC - CD22","CD45","Cell-Cell Contact","PMID: 12115612"
