"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"cmCD8+T","cDC2","ITGB2","ICAM2",0.0451857968707286,0.01,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","cDC2","ITGB2","ICAM2",0.0699638720004205,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","cDC2","ITGB2","ICAM2",0.0667709476829414,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","cDC2","ITGB2","ICAM2",0.0693173072836302,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gdT","cDC2","ITGB2","ICAM2",0.0533947900242411,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"pDC","cDC2","ITGB2","ICAM2",0.0378766237219776,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","cmCD8+T","ITGB2","ICAM2",0.0528291478186277,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","cmCD8+T","ITGB2","ICAM2",0.0491069776906552,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","cmCD8+T","ITGB2","ICAM2",0.0400472266059092,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"HPC","cmCD8+T","ITGB2","ICAM2",0.00417165908444093,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","cmCD8+T","ITGB2","ICAM2",0.041168187725138,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"NK","cmCD8+T","ITGB2","ICAM2",0.0555627075356917,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","cmCD8+T","ITGB2","ICAM2",0.00884792100441448,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Plasmablasts","cmCD8+T","ITGB2","ICAM2",0.0264610043843937,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Treg","cmCD8+T","ITGB2","ICAM2",0.0144215888355832,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","cmCD8+T","ITGB2","ICAM2",0.0451365119788989,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","cmCD8+T","ITGB2","ICAM2",0.0362346920139221,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","cmCD8+T","ITGB2","ICAM2",0.0563942476222442,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","cmCD8+T","ITGB2","ICAM2",0.0537847838476768,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","cmCD8+T","ITGB2","ICAM2",0.0558655526535775,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gdT","cmCD8+T","ITGB2","ICAM2",0.0428905680950934,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","cmCD8+T","ITGB2","ICAM2",0.0143642664815027,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cmCD8+T","ITGB2","ICAM2",0.0110915748246007,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cmCD8+T","ITGB2","ICAM2",0.013354633004507,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","cmCD8+T","ITGB2","ICAM2",0.0145242148594585,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","cmCD8+T","ITGB2","ICAM2",0.0136210071823113,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"pDC","cmCD8+T","ITGB2","ICAM2",0.03032744384429,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","hCD4+T","ITGB2","ICAM2",0.0822453800249855,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","hCD4+T","ITGB2","ICAM2",0.0766182916944776,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","hCD4+T","ITGB2","ICAM2",0.0628182796450736,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"HPC","hCD4+T","ITGB2","ICAM2",0.00668575783852771,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","hCD4+T","ITGB2","ICAM2",0.0645337760778041,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"NK","hCD4+T","ITGB2","ICAM2",0.0863622521683721,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","hCD4+T","ITGB2","ICAM2",0.0141402063506265,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Plasmablasts","hCD4+T","ITGB2","ICAM2",0.0418435988426712,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Treg","hCD4+T","ITGB2","ICAM2",0.0229704383888883,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","hCD4+T","ITGB2","ICAM2",0.07058856772345,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","hCD4+T","ITGB2","ICAM2",0.0569665643517128,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","hCD4+T","ITGB2","ICAM2",0.087611972246841,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","hCD4+T","ITGB2","ICAM2",0.0836861171932003,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","hCD4+T","ITGB2","ICAM2",0.0868175387534742,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gdT","hCD4+T","ITGB2","ICAM2",0.0671652406059799,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","hCD4+T","ITGB2","ICAM2",0.0228799252371958,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","hCD4+T","ITGB2","ICAM2",0.0177019083762703,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","hCD4+T","ITGB2","ICAM2",0.0212846699235035,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","hCD4+T","ITGB2","ICAM2",0.0231324713593017,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","hCD4+T","ITGB2","ICAM2",0.0217057384453743,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"pDC","hCD4+T","ITGB2","ICAM2",0.0478472498863004,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","cmCD8+T","LCK","CD8 receptor",0.0583233512042257,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"MAIT","cmCD8+T","LCK","CD8 receptor",0.0635828035784027,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"NK","cmCD8+T","LCK","CD8 receptor",0.0625624168523149,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Plasmablasts","cmCD8+T","LCK","CD8 receptor",0.00586741427343076,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Treg","cmCD8+T","LCK","CD8 receptor",0.0644874438889384,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"cmCD8+T","cmCD8+T","LCK","CD8 receptor",0.068176302471235,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD4+T","cmCD8+T","LCK","CD8 receptor",0.0645896965784612,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD8+T","cmCD8+T","LCK","CD8 receptor",0.0640514017692696,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emCD8+T","cmCD8+T","LCK","CD8 receptor",0.0233660460461269,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emraCD8+T","cmCD8+T","LCK","CD8 receptor",0.0637029021066952,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"gdT","cmCD8+T","LCK","CD8 receptor",0.0649853106812438,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"hCD4+T","cmCD8+T","LCK","CD8 receptor",0.0625330841324955,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD4+T","cmCD8+T","LCK","CD8 receptor",0.0650987007567201,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD8+T","cmCD8+T","LCK","CD8 receptor",0.064403119557036,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Cycling","ctlCD8+T","LCK","CD8 receptor",0.116131346096321,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"MAIT","ctlCD8+T","LCK","CD8 receptor",0.125906776531253,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"NK","ctlCD8+T","LCK","CD8 receptor",0.124018669012531,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Plasmablasts","ctlCD8+T","LCK","CD8 receptor",0.0123657270216039,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Treg","ctlCD8+T","LCK","CD8 receptor",0.127577338863228,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"cmCD8+T","ctlCD8+T","LCK","CD8 receptor",0.134356805848293,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD4+T","ctlCD8+T","LCK","CD8 receptor",0.127765965922993,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD8+T","ctlCD8+T","LCK","CD8 receptor",0.126772512455402,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emCD8+T","ctlCD8+T","LCK","CD8 receptor",0.0483029008927041,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emraCD8+T","ctlCD8+T","LCK","CD8 receptor",0.126128739689999,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"gdT","ctlCD8+T","LCK","CD8 receptor",0.128495381380239,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"hCD4+T","ctlCD8+T","LCK","CD8 receptor",0.123964332504956,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD4+T","ctlCD8+T","LCK","CD8 receptor",0.128704333678914,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD8+T","ctlCD8+T","LCK","CD8 receptor",0.12742175415803,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Cycling","emraCD8+T","LCK","CD8 receptor",0.0426558840179766,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"MAIT","emraCD8+T","LCK","CD8 receptor",0.046572359043337,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"NK","emraCD8+T","LCK","CD8 receptor",0.0458116034856106,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Plasmablasts","emraCD8+T","LCK","CD8 receptor",0.00422797654721619,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Treg","emraCD8+T","LCK","CD8 receptor",0.0472471901863075,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"cmCD8+T","emraCD8+T","LCK","CD8 receptor",0.050002570229212,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD4+T","emraCD8+T","LCK","CD8 receptor",0.0473234891906934,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD8+T","emraCD8+T","LCK","CD8 receptor",0.0469218739275584,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emCD8+T","emraCD8+T","LCK","CD8 receptor",0.0169204640845954,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emraCD8+T","emraCD8+T","LCK","CD8 receptor",0.046661928411084,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"gdT","emraCD8+T","LCK","CD8 receptor",0.047618730885702,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"hCD4+T","emraCD8+T","LCK","CD8 receptor",0.0457897408537943,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD4+T","emraCD8+T","LCK","CD8 receptor",0.0477033647455473,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD8+T","emraCD8+T","LCK","CD8 receptor",0.0471842723348089,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Cycling","nCD8+T","LCK","CD8 receptor",0.201465478737586,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"MAIT","nCD8+T","LCK","CD8 receptor",0.216663178402775,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"NK","nCD8+T","LCK","CD8 receptor",0.213746891474395,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Plasmablasts","nCD8+T","LCK","CD8 receptor",0.0234774537611172,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Treg","nCD8+T","LCK","CD8 receptor",0.219235892885951,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"cmCD8+T","nCD8+T","LCK","CD8 receptor",0.229604218929005,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD4+T","nCD8+T","LCK","CD8 receptor",0.219525939338984,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"ctlCD8+T","nCD8+T","LCK","CD8 receptor",0.217997321109943,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emCD8+T","nCD8+T","LCK","CD8 receptor",0.088803806410563,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"emraCD8+T","nCD8+T","LCK","CD8 receptor",0.21700541638164,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"gdT","nCD8+T","LCK","CD8 receptor",0.220646693379347,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"hCD4+T","nCD8+T","LCK","CD8 receptor",0.213662831069335,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD4+T","nCD8+T","LCK","CD8 receptor",0.220967502775318,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"nCD8+T","nCD8+T","LCK","CD8 receptor",0.218996586895522,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"CD14+Mono","MAIT","HLA-A","CD8A",0.102254914341288,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","MAIT","HLA-A","CD8A",0.0932731231689974,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","MAIT","HLA-A","CD8A",0.0853539756562057,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","MAIT","HLA-A","CD8A",0.079993139536754,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","MAIT","HLA-A","CD8A",0.109852274057543,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","MAIT","HLA-A","CD8A",0.11095334313361,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","MAIT","HLA-A","CD8A",0.0859914432765235,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasmablasts","MAIT","HLA-A","CD8A",0.0748243461553037,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","MAIT","HLA-A","CD8A",0.11738112936697,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","MAIT","HLA-A","CD8A",0.111518399386766,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","MAIT","HLA-A","CD8A",0.086530021651196,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","MAIT","HLA-A","CD8A",0.0991703259238874,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","MAIT","HLA-A","CD8A",0.11085613645817,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","MAIT","HLA-A","CD8A",0.110569349069728,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emCD8+T","MAIT","HLA-A","CD8A",0.109870605428837,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","MAIT","HLA-A","CD8A",0.109706165880474,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","MAIT","HLA-A","CD8A",0.111264148892415,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","MAIT","HLA-A","CD8A",0.108052436444366,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","MAIT","HLA-A","CD8A",0.104122488104703,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","MAIT","HLA-A","CD8A",0.107189154099342,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","MAIT","HLA-A","CD8A",0.111446851622841,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","MAIT","HLA-A","CD8A",0.108813197563063,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","MAIT","HLA-A","CD8A",0.0883968538771177,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","cmCD8+T","HLA-A","CD8A",0.0850621964632931,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","cmCD8+T","HLA-A","CD8A",0.0774602650183887,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","cmCD8+T","HLA-A","CD8A",0.0707788735749789,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","cmCD8+T","HLA-A","CD8A",0.0662671342164157,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","cmCD8+T","HLA-A","CD8A",0.0915123792277393,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","cmCD8+T","HLA-A","CD8A",0.0924487157917678,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","cmCD8+T","HLA-A","CD8A",0.0713159742965227,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasmablasts","cmCD8+T","HLA-A","CD8A",0.0619255550087108,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","cmCD8+T","HLA-A","CD8A",0.0979225612005502,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","cmCD8+T","HLA-A","CD8A",0.0929293833772929,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","cmCD8+T","HLA-A","CD8A",0.0717698551706811,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","cmCD8+T","HLA-A","CD8A",0.0824486071716397,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","cmCD8+T","HLA-A","CD8A",0.0923660367787814,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","cmCD8+T","HLA-A","CD8A",0.0921221277036056,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emCD8+T","cmCD8+T","HLA-A","CD8A",0.0915279648508266,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","cmCD8+T","HLA-A","CD8A",0.0913881595656157,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","cmCD8+T","HLA-A","CD8A",0.0927130914658212,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","cmCD8+T","HLA-A","CD8A",0.0899826503427374,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cmCD8+T","HLA-A","CD8A",0.0866460704792119,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cmCD8+T","HLA-A","CD8A",0.0892492904807142,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","cmCD8+T","HLA-A","CD8A",0.0928685153223408,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","cmCD8+T","HLA-A","CD8A",0.0906291150555593,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","cmCD8+T","HLA-A","CD8A",0.0733438139726805,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","ctlCD8+T","HLA-A","CD8A",0.254525560241876,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
