"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"gdT","nCD8+T","HLA-F","CD8A",0.0335374968965859,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","nCD8+T","HLA-F","CD8A",0.026352380914056,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","nCD8+T","HLA-F","CD8A",0.0224803248660744,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","nCD8+T","HLA-F","CD8A",0.0291834973927572,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","nCD8+T","HLA-F","CD8A",0.0244505172361352,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","cmCD8+T","HLA-A","CD8B",0.125088119130757,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","cmCD8+T","HLA-A","CD8B",0.116860623826742,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","cmCD8+T","HLA-A","CD8B",0.108742835868176,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","cmCD8+T","HLA-A","CD8B",0.1103653303506,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","cmCD8+T","HLA-A","CD8B",0.136856227184054,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","cmCD8+T","HLA-A","CD8B",0.137827968391819,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","cmCD8+T","HLA-A","CD8B",0.110473211129843,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","cmCD8+T","HLA-A","CD8B",0.171618444479159,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","cmCD8+T","HLA-A","CD8B",0.124628157455476,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","cmCD8+T","HLA-A","CD8B",0.137378918412772,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","cmCD8+T","HLA-A","CD8B",0.110574443668322,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","cmCD8+T","HLA-A","CD8B",0.127527911740601,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","cmCD8+T","HLA-A","CD8B",0.138809124295438,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","cmCD8+T","HLA-A","CD8B",0.138924323969073,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","cmCD8+T","HLA-A","CD8B",0.136886033740949,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","cmCD8+T","HLA-A","CD8B",0.13690547215018,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","cmCD8+T","HLA-A","CD8B",0.133594405059627,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cmCD8+T","HLA-A","CD8B",0.132281694106904,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cmCD8+T","HLA-A","CD8B",0.136426871131962,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","cmCD8+T","HLA-A","CD8B",0.137736536026125,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","cmCD8+T","HLA-A","CD8B",0.135047787247996,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","cmCD8+T","HLA-A","CD8B",0.109717027411461,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","ctlCD8+T","HLA-A","CD8B",0.326219768896909,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","ctlCD8+T","HLA-A","CD8B",0.309442056998813,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","ctlCD8+T","HLA-A","CD8B",0.292375389109321,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","ctlCD8+T","HLA-A","CD8B",0.295828338641443,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","ctlCD8+T","HLA-A","CD8B",0.349354381353515,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","ctlCD8+T","HLA-A","CD8B",0.351220997876052,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","ctlCD8+T","HLA-A","CD8B",0.296057177374791,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","ctlCD8+T","HLA-A","CD8B",0.412309016083865,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","ctlCD8+T","HLA-A","CD8B",0.325295204672889,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","ctlCD8+T","HLA-A","CD8B",0.350359228604905,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","ctlCD8+T","HLA-A","CD8B",0.296271828948185,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","ctlCD8+T","HLA-A","CD8B",0.331097952120751,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","ctlCD8+T","HLA-A","CD8B",0.353099101167999,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","ctlCD8+T","HLA-A","CD8B",0.35331918011798,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","ctlCD8+T","HLA-A","CD8B",0.349411733744024,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","ctlCD8+T","HLA-A","CD8B",0.349449132913936,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","ctlCD8+T","HLA-A","CD8B",0.343040751929732,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","ctlCD8+T","HLA-A","CD8B",0.340478766965719,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","ctlCD8+T","HLA-A","CD8B",0.348527551491611,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","ctlCD8+T","HLA-A","CD8B",0.351045643243956,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","ctlCD8+T","HLA-A","CD8B",0.345863120969014,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","ctlCD8+T","HLA-A","CD8B",0.29445117959153,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","emraCD8+T","HLA-A","CD8B",0.139868662893215,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","emraCD8+T","HLA-A","CD8B",0.130814354126811,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","emraCD8+T","HLA-A","CD8B",0.121861013048646,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","emraCD8+T","HLA-A","CD8B",0.123652081640559,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","emraCD8+T","HLA-A","CD8B",0.152784476568718,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","emraCD8+T","HLA-A","CD8B",0.15384915669724,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","emraCD8+T","HLA-A","CD8B",0.123771143143128,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","emraCD8+T","HLA-A","CD8B",0.190698682468988,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","emraCD8+T","HLA-A","CD8B",0.139363008897256,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","emraCD8+T","HLA-A","CD8B",0.153357193516222,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","emraCD8+T","HLA-A","CD8B",0.12388286422228,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","emraCD8+T","HLA-A","CD8B",0.1425497730004,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","emraCD8+T","HLA-A","CD8B",0.154923868954982,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","emraCD8+T","HLA-A","CD8B",0.155050034636998,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","emraCD8+T","HLA-A","CD8B",0.152817138021353,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","emraCD8+T","HLA-A","CD8B",0.152838438115454,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","emraCD8+T","HLA-A","CD8B",0.149208647418362,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","emraCD8+T","HLA-A","CD8B",0.147768677018969,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","emraCD8+T","HLA-A","CD8B",0.152313967321399,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","emraCD8+T","HLA-A","CD8B",0.15374899148007,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","emraCD8+T","HLA-A","CD8B",0.150802331503892,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","emraCD8+T","HLA-A","CD8B",0.122936515606397,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","nCD8+T","HLA-A","CD8B",0.395187790193345,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","nCD8+T","HLA-A","CD8B",0.376846891342397,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","nCD8+T","HLA-A","CD8B",0.357989861318706,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","nCD8+T","HLA-A","CD8B",0.36182149317436,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","nCD8+T","HLA-A","CD8B",0.420163426779469,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","nCD8+T","HLA-A","CD8B",0.422162900930929,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","nCD8+T","HLA-A","CD8B",0.362075132312739,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","nCD8+T","HLA-A","CD8B",0.486340297709316,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","nCD8+T","HLA-A","CD8B",0.394182112952487,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","nCD8+T","HLA-A","CD8B",0.421240083543142,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","nCD8+T","HLA-A","CD8B",0.362313013335864,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","nCD8+T","HLA-A","CD8B",0.400484295226978,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","nCD8+T","HLA-A","CD8B",0.424172335356606,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","nCD8+T","HLA-A","CD8B",0.424407650169432,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","nCD8+T","HLA-A","CD8B",0.420224895887755,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","nCD8+T","HLA-A","CD8B",0.420264978362984,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","nCD8+T","HLA-A","CD8B",0.413383152843348,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","nCD8+T","HLA-A","CD8B",0.410624181654591,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","nCD8+T","HLA-A","CD8B",0.419277003452763,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","nCD8+T","HLA-A","CD8B",0.421975164229875,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","nCD8+T","HLA-A","CD8B",0.416417425045334,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","nCD8+T","HLA-A","CD8B",0.360294307531345,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","cmCD8+T","HLA-B","CD8B",0.128240766075085,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","cmCD8+T","HLA-B","CD8B",0.119777120430412,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","cmCD8+T","HLA-B","CD8B",0.107954729175877,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","cmCD8+T","HLA-B","CD8B",0.108871705773974,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","cmCD8+T","HLA-B","CD8B",0.136592306306942,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","cmCD8+T","HLA-B","CD8B",0.137261047347111,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","cmCD8+T","HLA-B","CD8B",0.110874230986251,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","cmCD8+T","HLA-B","CD8B",0.174455021328359,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","cmCD8+T","HLA-B","CD8B",0.0415085819130521,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","cmCD8+T","HLA-B","CD8B",0.136908092094414,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","cmCD8+T","HLA-B","CD8B",0.11213047411045,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","cmCD8+T","HLA-B","CD8B",0.126768164196557,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","cmCD8+T","HLA-B","CD8B",0.138490372950231,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","cmCD8+T","HLA-B","CD8B",0.138430942348541,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","cmCD8+T","HLA-B","CD8B",0.136770888521259,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","cmCD8+T","HLA-B","CD8B",0.13684891657515,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","cmCD8+T","HLA-B","CD8B",0.13320972187453,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","cmCD8+T","HLA-B","CD8B",0.133510997528519,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","cmCD8+T","HLA-B","CD8B",0.138030225982345,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","cmCD8+T","HLA-B","CD8B",0.13777764753069,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","cmCD8+T","HLA-B","CD8B",0.134252598743554,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","cmCD8+T","HLA-B","CD8B",0.114386689295085,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","ctlCD8+T","HLA-B","CD8B",0.332515040605205,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","ctlCD8+T","HLA-B","CD8B",0.31544807126585,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","ctlCD8+T","HLA-B","CD8B",0.290690489376467,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","ctlCD8+T","HLA-B","CD8B",0.292650422570622,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","ctlCD8+T","HLA-B","CD8B",0.348846288621311,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","ctlCD8+T","HLA-B","CD8B",0.350132792385799,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","ctlCD8+T","HLA-B","CD8B",0.296907011298603,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","ctlCD8+T","HLA-B","CD8B",0.417120636555465,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","ctlCD8+T","HLA-B","CD8B",0.127896320308341,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","ctlCD8+T","HLA-B","CD8B",0.349454173442236,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","ctlCD8+T","HLA-B","CD8B",0.299560912517827,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","ctlCD8+T","HLA-B","CD8B",0.32958356941931,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","ctlCD8+T","HLA-B","CD8B",0.35248968049382,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","ctlCD8+T","HLA-B","CD8B",0.352375978048321,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","ctlCD8+T","HLA-B","CD8B",0.34919014264981,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","ctlCD8+T","HLA-B","CD8B",0.34934031368062,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","ctlCD8+T","HLA-B","CD8B",0.342291237074022,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","ctlCD8+T","HLA-B","CD8B",0.342878329708327,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","ctlCD8+T","HLA-B","CD8B",0.351608695457694,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","ctlCD8+T","HLA-B","CD8B",0.351124496549424,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","ctlCD8+T","HLA-B","CD8B",0.344320756131129,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"pDC","ctlCD8+T","HLA-B","CD8B",0.304295938945995,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD14+Mono","emraCD8+T","HLA-B","CD8B",0.143332801660857,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CD16+Mono","emraCD8+T","HLA-B","CD8B",0.13402624479213,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","emraCD8+T","HLA-B","CD8B",0.120990739667353,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"HPC","emraCD8+T","HLA-B","CD8B",0.122003301053723,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MAIT","emraCD8+T","HLA-B","CD8B",0.152495265685415,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","emraCD8+T","HLA-B","CD8B",0.153228048299155,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Plasma_B","emraCD8+T","HLA-B","CD8B",0.124213694069514,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Platelets","emraCD8+T","HLA-B","CD8B",0.193776853930496,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"RBC","emraCD8+T","HLA-B","CD8B",0.0469431655308376,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","emraCD8+T","HLA-B","CD8B",0.152841308972429,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cDC2","emraCD8+T","HLA-B","CD8B",0.125599727448021,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"cmCD8+T","emraCD8+T","HLA-B","CD8B",0.141715068963729,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD4+T","emraCD8+T","HLA-B","CD8B",0.154574754827752,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"ctlCD8+T","emraCD8+T","HLA-B","CD8B",0.154509659822636,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"emraCD8+T","emraCD8+T","HLA-B","CD8B",0.15269096264897,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gdT","emraCD8+T","HLA-B","CD8B",0.152776465703782,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"hCD4+T","emraCD8+T","HLA-B","CD8B",0.148786724337959,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"mB_cells","emraCD8+T","HLA-B","CD8B",0.149117169200586,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nB_cells","emraCD8+T","HLA-B","CD8B",0.154070723460418,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD4+T","emraCD8+T","HLA-B","CD8B",0.153794029915746,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"nCD8+T","emraCD8+T","HLA-B","CD8B",0.149930457083895,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
